batch_id,customer_id,start_ts,end_ts,moisture,bean_size,sugar_content,density,harvest_year,roasting_time,water_mist
B-116209,ab0aecc3-6dc3-4f95-8456-a4bd58ce2846,2023-01-15T02:52:57.031Z,2023-01-15T03:03:26.944Z,11.189508683330573,mittel,7.8926993596078585,1.0351571271110003,2024,10.498559331014373,0
B-984379,553ab122-1542-46f6-8683-90f24348adc5,2023-01-15T03:08:26.944Z,2023-01-15T03:22:02.069Z,11.706831117560615,mittel,10.847128296511091,1.0266603658949656,2023,13.58542203546733,0
B-853733,8b69faf0-9834-4036-a7de-a357681e6712,2023-01-15T03:27:02.069Z,2023-01-15T03:36:04.871Z,11.51785717957353,mittel,11.176872934189621,1.0082701830149852,2024,9.046685552963893,0
B-930739,7f3299a0-a899-40fd-b014-de8f1978b8a8,2023-01-15T03:41:04.871Z,2023-01-15T03:55:11.807Z,10.562382847938752,klein,8.453601950198848,1.080899121565378,2023,14.115602015083837,1
B-632433,3c72cbb1-7709-4a61-801d-822750b23aa7,2023-01-15T04:00:11.807Z,2023-01-15T04:11:07.949Z,10.208402207903752,mittel,9.178184801731359,0.9758191430222282,2023,10.935712219653796,1
B-975972,469d2c16-d14d-4e59-8b7f-f7ad0de00ed0,2023-01-15T04:16:07.949Z,2023-01-15T04:27:21.321Z,9.874813744200955,klein,9.241326910891646,1.1920890387392005,2022,11.222863559017593,0
B-389488,606eb0fb-17a8-41a1-86c5-080fb8e539fd,2023-01-15T04:32:21.321Z,2023-01-15T04:42:06.456Z,8.492070822266648,mittel,6.051172425274935,0.9474389985108749,2022,9.752243189748812,1
B-907695,d0f9e939-f2b2-4200-833e-4acb5e607f29,2023-01-15T04:47:06.456Z,2023-01-15T04:59:51.821Z,9.438649846266452,groß,7.0656140416452935,0.8,2022,12.756092520855766,0
B-184787,c3cb7642-db92-41e6-8faf-76e2b2572b4d,2023-01-15T05:04:51.821Z,2023-01-15T05:21:47.006Z,6.614086371609229,groß,6.522143610442118,0.8386446996109537,2022,16.91974397005876,0
B-162423,3131d948-9e1b-4bf3-9b7f-c7cbaf790af2,2023-01-15T05:26:47.006Z,2023-01-15T05:40:20.786Z,9.8033207464105,groß,9.527670875836911,0.842912122298623,2023,13.562994478921263,1
B-525168,abd9681d-de88-47dc-9ad6-4a18de8e22df,2023-01-15T05:45:20.786Z,2023-01-15T05:55:37.071Z,8.022817785698166,mittel,6.981135088732888,1.0067781708207355,2023,10.271429476118929,0
B-972660,d741aeab-deef-4100-9be4-e73273337d42,2023-01-15T06:00:37.071Z,2023-01-15T06:14:53.346Z,7.792821365568458,mittel,5.354442738952713,1.0364259321757268,2022,14.271241170982952,0
B-342144,1077bfa5-50ae-4dfa-b605-b0d60a6c0d5f,2023-01-15T06:19:53.346Z,2023-01-15T06:31:15.344Z,10.359788302306956,klein,10.274891753545006,1.1818802906115604,2023,11.366640908131501,0
B-966049,305de8da-3a3e-4b95-aa29-95008032aa97,2023-01-15T06:36:15.344Z,2023-01-15T06:51:00.283Z,12.784004572689199,mittel,9.696232760339395,1.012938490262196,2023,14.748969962855119,1
B-266705,7e0135c5-ac8b-41d4-9b21-8058c121f118,2023-01-15T06:56:00.283Z,2023-01-15T07:09:37.084Z,11.836633212004626,mittel,9.134168788432248,1.0597765694043355,2023,13.613352804328725,0
B-374893,c78ea195-5f89-4b24-a2cb-7a6fc0b3605d,2023-01-15T07:14:37.084Z,2023-01-15T07:20:43.907Z,6.8589987927536455,mittel,5.8295368686925375,0.9240515109593342,2022,6.1137168690565336,1
B-583168,067dc0fa-c66a-4611-a5a0-b12b0ebd9bed,2023-01-15T07:25:43.907Z,2023-01-15T07:35:43.417Z,8.020743726859324,mittel,7.970755402202235,1.0252290907238695,2022,9.991840734089944,1
B-106319,4d4261a7-6023-422d-82cb-b4e7aac6d1f6,2023-01-15T07:40:43.417Z,2023-01-15T07:54:36.743Z,11.881542375976432,klein,10.35920987733337,1.181326918166847,2024,13.88877044567078,1
B-526558,7e1d1dce-6a96-4f93-973d-1d82ab800825,2023-01-15T07:59:36.743Z,2023-01-15T08:11:54.942Z,8.035025212923381,mittel,6.842885670700616,0.938021885695988,2022,12.303314544290036,0
B-959926,6041604b-9e83-4706-9ad5-c4b32f4d3c46,2023-01-15T08:16:54.942Z,2023-01-15T08:26:52.092Z,9.550733700005951,groß,8.103875490122867,0.8,2022,9.9524881045843,0
B-803469,99f190d6-e37f-41d8-8a10-26a20badfdaa,2023-01-15T08:31:52.092Z,2023-01-15T08:42:36.061Z,11.100104198049104,klein,8.92359802708275,1.1127028936762198,2024,10.732820969012375,0
B-833467,151e1cb1-fb24-4ba6-b6de-1d409930fef6,2023-01-15T08:47:36.061Z,2023-01-15T08:55:47.312Z,8.06331109027273,mittel,7.008788386736692,0.9669229278742354,2022,8.187526759821239,0
B-174408,6c4f7817-26d7-4b65-87a0-90039994dd23,2023-01-15T09:00:47.312Z,2023-01-15T09:12:36.708Z,10.21075101229192,groß,5.639040732139234,0.8876709731751216,2023,11.823253424947207,1
B-383948,905d9d3b-aabb-4ac9-ba6b-46af3eccbcfb,2023-01-15T09:17:36.708Z,2023-01-15T09:34:01.990Z,7.331949010163591,mittel,5.568951749061075,0.9692730608154453,2022,16.42137945203153,0
B-196199,198a8228-35af-4814-8fdf-6ac8e79bfb75,2023-01-15T09:57:38.582Z,2023-01-15T10:14:01.432Z,10.639563868285073,klein,7.360637011008552,1.119418313165272,2024,16.380834002376847,0
B-964849,41a937f4-b37a-40dc-aa92-765cbfae21d0,2023-01-15T10:19:01.432Z,2023-01-15T10:32:47.320Z,6.814012532936662,mittel,5.83753334416089,1.0559316167077106,2022,13.76479417957996,1
B-652408,4e00e850-c99f-47fa-a1d9-26addb1cfa7d,2023-01-15T10:37:47.320Z,2023-01-15T10:51:50.618Z,10.880949475920797,groß,8.500288359750517,0.8506521687188476,2024,14.054958686705383,0
B-282004,9a5a73d2-465a-43be-bb85-50d96c1464ad,2023-01-15T10:56:50.618Z,2023-01-15T11:12:47.507Z,9.960724402146637,mittel,9.724055220032799,0.9910374487321544,2022,15.948157375490048,0
B-349035,04a76de8-496e-4673-8f49-15b5cdae0ff2,2023-01-15T11:17:47.507Z,2023-01-15T11:30:32.779Z,11.104979908834295,mittel,10.457003652282292,0.9944997250649474,2024,12.754526518684452,1
B-409527,1077bfa5-50ae-4dfa-b605-b0d60a6c0d5f,2023-01-15T11:35:32.779Z,2023-01-15T11:47:10.311Z,10.447828268129323,klein,7.892457045385295,1.2,2024,11.62554535698624,0
B-935010,2c5d7775-0aa3-41a5-92c7-8300f34f1d0e,2023-01-15T11:52:10.311Z,2023-01-15T12:06:14.230Z,12.728280859947688,klein,10.031786976391457,1.1125414136698377,2024,14.065315033244024,0
B-357924,618b4a6a-a5e6-4527-808b-e121d7b831c9,2023-01-15T12:11:14.230Z,2023-01-15T12:26:08.691Z,10.250449005295815,groß,8.12641163862826,0.9157754145470052,2024,14.907680474243769,0
B-581358,54b2a7e4-81ff-4097-84a6-20b51da2a0ef,2023-01-15T12:31:08.691Z,2023-01-15T12:42:11.095Z,9.141188917749494,mittel,6.861291658039972,1.0105248149460753,2023,11.040070714575583,0
B-542447,fb6512fa-4b6a-46b1-9711-02ba3751777e,2023-01-15T12:47:11.095Z,2023-01-15T12:57:44.507Z,10.244595006064568,mittel,8.39070098887978,0.9919790309012326,2024,10.55686183531994,1
B-443547,57d3fdfa-f6ca-4c3e-ab2c-48b801d7387b,2023-01-15T13:02:44.507Z,2023-01-15T13:15:01.170Z,11.086596058072775,klein,8.11099477757063,1.2,2024,12.27771206486176,1
B-452559,dff4930b-eec6-41bf-93c4-591f456194d6,2023-01-15T13:20:01.170Z,2023-01-15T13:33:40.950Z,10.09772014065141,mittel,6.947560777583601,0.9472180255100702,2024,13.662997733863325,0
B-189935,7fc2d9cf-ca06-4f71-ba92-25326f6d851c,2023-01-15T13:38:40.950Z,2023-01-15T13:52:16.721Z,10.081183382407765,groß,8.68765792982648,0.8323157120216497,2024,13.596182097323123,0
B-798849,0affee22-b431-458c-bedc-0f7df06adf0b,2023-01-15T13:57:16.721Z,2023-01-15T14:06:25.820Z,8.59601662438649,mittel,7.506342883731003,0.9383784380418,2022,9.151664799624802,0
B-876905,14a0d85b-49a9-4e11-b32c-436f625f9c69,2023-01-15T14:11:25.820Z,2023-01-15T14:27:15.213Z,8.674198164898105,klein,6.135042772258491,1.1976230985268084,2022,15.823212134126644,1
B-128553,9f615f95-920e-4c49-900a-a6e84fd1656d,2023-01-15T14:32:15.213Z,2023-01-15T14:42:58.273Z,7.194789456400613,mittel,6.651186995883091,1.0844594466825839,2023,10.717670141206298,1
B-844037,cf1d2268-b220-4d62-9225-ea1dd207600c,2023-01-15T14:47:58.273Z,2023-01-15T14:59:26.466Z,13.499153486373878,mittel,10.167745059933772,1.083496139070232,2024,11.469870006222841,1
B-189181,5de6db16-6e96-4223-a613-01ece650f27c,2023-01-15T15:04:26.466Z,2023-01-15T15:14:38.147Z,7.512273529217429,mittel,6.262984061411926,1.0611974376573001,2022,10.19469128002436,0
B-203161,6e2c8b34-95ae-448f-a55d-76b6e21630b1,2023-01-15T15:19:38.147Z,2023-01-15T15:37:01.947Z,8.614189604408185,groß,7.711695696139005,0.8401189766102017,2023,17.396657671874173,0
B-918940,5de6db16-6e96-4223-a613-01ece650f27c,2023-01-15T15:42:01.947Z,2023-01-15T15:54:30.995Z,8.563185468861604,mittel,6.816935810385571,0.9817379511255077,2024,12.484141340575935,0
B-644368,c7eb3963-ec22-4ddc-b4c6-bc5163ee1f1f,2023-01-15T15:59:30.995Z,2023-01-15T16:09:48.878Z,11.789848753888883,groß,9.886619915252242,0.8,2024,10.29804983863687,0
B-158196,0fbbd5cd-f156-42eb-a19f-3b3517774fd5,2023-01-15T16:14:48.878Z,2023-01-15T16:28:32.549Z,9.410100643415944,mittel,7.011650870845184,1.1017936767590897,2022,13.727847099924892,1
B-527835,a5c3b487-5961-4c27-9ce4-b772604f0537,2023-01-15T16:33:32.549Z,2023-01-15T16:47:04.845Z,12.495484145347469,klein,9.799920732849877,1.1734489039074234,2024,13.538271558620066,0
B-104040,90d752b3-0ee0-40f8-ae58-acdb7d787682,2023-01-15T16:52:04.845Z,2023-01-15T17:03:42.318Z,8.653018751512263,mittel,6.71655557032947,0.9754021547565258,2022,11.624545952840233,1
B-505836,4d2ed807-db6e-4e52-9395-d4f0da96c0c0,2023-01-15T17:08:42.318Z,2023-01-15T17:22:23.191Z,10.557988324447605,klein,7.699812313017845,1.2,2024,13.681213425566767,0
B-813291,c30e4af7-cb7f-44d8-8a63-7df97c0518f7,2023-01-15T17:27:23.191Z,2023-01-15T17:37:44.156Z,8.329305893480486,groß,6.486670551668607,0.8013617741619999,2022,10.34941607833827,1
B-595568,f628c928-1987-43e0-bd64-bcf4905308bf,2023-01-15T17:42:44.156Z,2023-01-15T17:53:45.005Z,14.290298255546777,mittel,9.883620305573675,1.0203311017111336,2023,11.014163450101496,0
B-894914,44cc12fc-f67b-40bc-a884-1d9f8664438d,2023-01-15T17:58:45.005Z,2023-01-15T18:06:43.779Z,7.624803161940974,mittel,5.608688782410676,0.9913685432854583,2022,7.979566690867874,0
B-817397,f5580809-d4a4-437a-a2a4-cfb7642b2132,2023-01-15T18:11:43.779Z,2023-01-15T18:21:04.905Z,10.619641420454055,mittel,8.210837642993575,1.031933856994015,2024,9.352097831560874,0
B-161261,1db4cd7e-dc4a-4171-a3de-8651c72a865b,2023-01-15T18:26:04.905Z,2023-01-15T18:41:41.821Z,11.267553761864196,klein,8.757863256995979,1.1468213230406938,2024,15.61526161134137,1
B-758838,e902d4d9-e7c4-496c-9384-784ac53b00eb,2023-01-15T18:46:41.821Z,2023-01-15T19:01:58.792Z,10.827598194902997,mittel,8.420581110051618,0.9274536054444388,2023,15.282857255444629,0
B-810308,c0922002-801f-486e-bebf-cf8333ee5cca,2023-01-15T19:06:58.792Z,2023-01-15T19:19:06.687Z,9.629424682244583,mittel,7.641775545935538,1.003778818633502,2022,12.131577297297925,1
B-503127,cb98ae0b-8e53-431e-8643-e4e65f87b5c6,2023-01-15T19:24:06.687Z,2023-01-15T19:39:26.239Z,9.740358600533147,klein,8.271728398512582,1.2,2023,15.325862894379675,0
B-304243,99d1d5bc-5180-44a7-a085-79747250c65e,2023-01-15T19:44:26.239Z,2023-01-15T19:56:07.030Z,10.08762294395822,mittel,8.9446154292991,0.9985391797073008,2024,11.67985102678339,0
B-156643,0129d34c-a5cf-4638-82a0-494f54598aba,2023-01-15T20:01:07.030Z,2023-01-15T20:12:37.821Z,9.705995996743022,klein,7.115031570546151,1.1887557560794542,2022,11.513179394864185,1
B-721324,b14ae7be-c4f0-4e63-ab56-9ecfa862b5b1,2023-01-15T20:17:37.821Z,2023-01-15T20:29:44.602Z,11.92775823358982,mittel,8.339005731482711,0.9477235257162974,2024,12.113021296931112,0
B-604607,021e29e2-0a72-46be-87a6-a84d350ea7d8,2023-01-15T20:34:44.602Z,2023-01-15T20:46:29.611Z,14.421046003182703,mittel,10.49479239030306,0.9986869603365074,2024,11.75015680935287,0
B-793501,49bb4445-8db1-4284-955b-1c563e4bee93,2023-01-15T20:51:29.611Z,2023-01-15T21:03:03.788Z,8.885016429984333,klein,6.62081022279254,1.118774477245571,2022,11.56960735287964,0
B-342252,9484c297-6d68-47ed-aab9-2c2b616a6de9,2023-01-15T21:08:03.788Z,2023-01-15T21:22:20.996Z,7.260394040841844,groß,5.4563939148569665,0.8873490420052355,2022,14.286796214299105,1
B-670181,3c72cbb1-7709-4a61-801d-822750b23aa7,2023-01-15T21:27:20.996Z,2023-01-15T21:39:39.012Z,9.82343590329749,klein,7.088752656440535,1.1515745781130997,2022,12.300271307912407,0
B-934895,d6b4a483-c620-4837-b22c-e60d9917d1d8,2023-01-15T21:44:39.012Z,2023-01-15T21:58:04.510Z,15,klein,10.703883335750106,1.1845036838168306,2023,13.42496352886761,0
B-180249,de65bbb7-7293-4f2a-837c-95c399cc00df,2023-01-15T22:03:04.510Z,2023-01-15T22:17:08.275Z,8.392650864060538,klein,6.257999863774243,1.2,2022,14.062761050554663,0
B-416571,3dc602fd-76fa-4371-90f9-60e682762a3a,2023-01-15T22:22:08.275Z,2023-01-15T22:34:54.858Z,13.278233610888135,mittel,10.804013508824479,1.0345809287560694,2024,12.776371591309466,0
B-190959,00b3b6b5-ad5d-4a14-add7-208f9594a2e5,2023-01-15T22:39:54.858Z,2023-01-15T22:49:58.425Z,13.355401628152881,mittel,11.27935076835787,1.013655921714682,2024,10.059457348183523,0
B-129256,bd30c88f-eb8c-4744-a406-c707d2303254,2023-01-15T22:54:58.425Z,2023-01-15T23:04:16.081Z,8.892823516584011,mittel,6.556835760158888,0.9500893870744297,2023,9.294268222071922,0
B-578790,65c7b9f9-1d77-40dc-85bf-23613b6aa932,2023-01-15T23:09:16.081Z,2023-01-15T23:21:33.935Z,11.137966158370551,klein,8.497375104553008,1.149860694466655,2022,12.29756126961461,1
B-800861,20c4d15d-fab2-4b39-ab18-732923d97cea,2023-01-15T23:26:33.935Z,2023-01-15T23:38:13.384Z,13.256793246257075,klein,9.678736288158351,1.1233454798992082,2024,11.65748739035013,0
B-195218,cf931358-32fd-4a4f-b21b-77fef332563e,2023-01-15T23:43:13.384Z,2023-01-15T23:55:23.871Z,9.241744518025026,mittel,7.361956444045245,0.9827968021647887,2022,12.174782857840244,1
B-165191,80a3839f-43fc-4000-a7aa-c3994fb297ef,2023-01-16T00:00:23.871Z,2023-01-16T00:12:21.945Z,9.592839279795276,groß,6.825842789645407,0.8312732924624875,2022,11.967891921502828,1
B-765151,04a76de8-496e-4673-8f49-15b5cdae0ff2,2023-01-16T00:17:21.945Z,2023-01-16T00:34:31.973Z,8.836638172102713,groß,7.642438350923371,0.8010037212608877,2024,17.167147320333136,1
B-446804,a5c3b487-5961-4c27-9ce4-b772604f0537,2023-01-16T00:39:31.973Z,2023-01-16T00:48:52.346Z,7.970486538614266,klein,5,1.0521330705433005,2023,9.339547488717324,0
B-676034,7a471b60-2ab8-435b-b560-aa6fc7dad2d1,2023-01-16T00:53:52.346Z,2023-01-16T01:01:53.553Z,8.701444909867986,mittel,6.601526255441926,0.9665928475836116,2022,8.02010746035775,0
B-487244,84ce1ef8-aadc-44be-911b-19c42e4047b3,2023-01-16T01:06:53.553Z,2023-01-16T01:19:33.438Z,7.552119466475487,groß,6.342802912372132,0.8596689725962079,2022,12.66475366703922,1
B-188341,8a290661-4a63-49c2-b4e2-b2ba4c831b76,2023-01-16T01:24:33.438Z,2023-01-16T01:35:48.267Z,10.068166936518452,mittel,8.238368065537266,0.9325911477286255,2024,11.247154890823609,0
B-496931,4dc1c87a-a99d-4a1e-9656-df8c509ef1fd,2023-01-16T01:40:48.267Z,2023-01-16T01:53:26.195Z,8.460053537882716,groß,9.46107649428667,0.8507841118235812,2022,12.632135739459903,0
B-677911,91b9deb6-1102-43be-afbe-89e8bd6f9a8a,2023-01-16T01:58:26.195Z,2023-01-16T02:11:36.261Z,10.467571823581496,klein,8.723857483433104,1.2,2023,13.167766044568003,1
B-991971,3c087b53-8562-461e-9f3b-733298cd40fe,2023-01-16T02:16:36.261Z,2023-01-16T02:31:10.354Z,6.888208707592746,groß,5,0.901152827762612,2022,14.568209390357795,0
B-314687,517a21d1-7465-42b7-add5-1b815d057276,2023-01-16T02:36:10.354Z,2023-01-16T02:45:09.487Z,10.661760464428914,mittel,8.43394412445406,1.0821770754560265,2024,8.985548359232123,0
B-303385,c36edc36-c1d5-433f-b547-7a0e134c9ac6,2023-01-16T02:50:09.487Z,2023-01-16T03:01:02.681Z,11.667057923217849,groß,7.557400005107828,0.8695563938466363,2023,10.886564204285675,0
B-191314,48a97a5e-649f-4756-b4e5-01af13d6601d,2023-01-16T03:06:02.681Z,2023-01-16T03:18:54.132Z,6.012528714857089,mittel,5,1.0583754911493224,2023,12.857522517761527,1
B-231263,1afeb800-0bf6-4688-badb-d447e289d90a,2023-01-16T03:23:54.132Z,2023-01-16T03:37:26.588Z,10.748113139695144,mittel,7.765434454755358,0.9638017634766106,2024,13.540927191374454,0
B-943568,eee21d5a-e916-4b1e-afe2-d195fe8de491,2023-01-16T03:42:26.588Z,2023-01-16T03:58:49.802Z,12.455337984946585,groß,10.87966066351743,0.8177829866489008,2023,16.38689910057677,1
B-573913,6aef78b1-b1b0-4c85-8c7a-c83d5b254b7c,2023-01-16T04:03:49.802Z,2023-01-16T04:17:44.486Z,7.580717962617589,klein,5.515034095498536,1.0130429896931263,2022,13.911407942227735,0
B-810226,d274e69a-409f-48f1-8fbd-727df31fe16b,2023-01-16T04:22:44.486Z,2023-01-16T04:34:37.671Z,13.345144773675408,mittel,10.55934990314508,1.059307273702115,2023,11.886422808227445,0
B-494068,44cc12fc-f67b-40bc-a884-1d9f8664438d,2023-01-16T04:39:37.671Z,2023-01-16T04:49:50.819Z,10.83803801873209,mittel,8.034872573581268,1.0770161989909943,2023,10.219128494114678,0
B-230220,8b69faf0-9834-4036-a7de-a357681e6712,2023-01-16T04:54:50.819Z,2023-01-16T05:05:43.104Z,8.589976288483182,mittel,8.610832382639877,0.9723411377326365,2022,10.871420294561961,0
B-814779,b6e47bb6-c9c0-404c-9e9b-01a9d7b79de4,2023-01-16T05:10:43.104Z,2023-01-16T05:21:31.980Z,9.888461844684588,groß,7.589526709629759,0.8373024146801382,2023,10.814594354085788,0
B-601332,ac5c7664-ad27-479f-91e7-86941f7e5cd4,2023-01-16T05:26:31.980Z,2023-01-16T05:39:50.608Z,11.116653825043445,klein,10.725880103513958,1.112306894315452,2023,13.310467257027522,0
B-204254,4325f875-ddb1-4912-9fd9-b55a8afe0cc1,2023-01-16T05:44:50.608Z,2023-01-16T05:57:21.448Z,10.152010782824822,mittel,8.935760388378124,1.0191326775738745,2024,12.513994891171661,1
B-366436,01460d2e-a671-4160-a627-0aee34ec3644,2023-01-16T06:02:21.448Z,2023-01-16T06:11:42.610Z,11.077511984892737,mittel,9.344076315249577,1.056246627265162,2024,9.352700858315643,0
B-253051,7c9f81b9-f9d5-4501-aada-d3063dd277c5,2023-01-16T06:16:42.610Z,2023-01-16T06:27:50.302Z,8.158652813841268,klein,6.895655398390534,1.0628614013059479,2023,11.128197061819135,0
B-587672,73a8d3b5-bff6-4699-bdf8-4c0b53109e7c,2023-01-16T06:32:50.302Z,2023-01-16T06:46:35.607Z,10.338721648072156,mittel,8.664774616673975,1.0204719265321127,2024,13.755095106902841,0
B-135754,975b221f-963d-41c6-82e0-480e9af34dcc,2023-01-16T06:51:35.607Z,2023-01-16T07:04:17.807Z,7.17257100619004,klein,5,1.1361664114140426,2022,12.703324709948118,1
B-898011,cf336a55-1135-477b-a779-54a641108a82,2023-01-16T07:09:17.807Z,2023-01-16T07:22:26.044Z,9.777547877302599,mittel,7.5431549076913225,1.0056697195983344,2023,13.137289232025541,0
B-454219,65d0e32e-105a-4c25-b9af-7d5d166e12df,2023-01-16T07:27:26.044Z,2023-01-16T07:40:11.995Z,8.19218471707042,groß,7.3989057448406585,0.8729497000837145,2023,12.765843420114527,0
B-640289,1a70e5d3-1c9b-467c-a891-e910578e36cd,2023-01-16T07:45:11.995Z,2023-01-16T08:00:27.166Z,8.528940114820466,mittel,6.774254908382268,0.9905898780613589,2022,15.252861469217718,1
B-944211,1af4f1ab-b1fa-4ac5-b866-cb6ddef371e8,2023-01-16T08:05:27.166Z,2023-01-16T08:17:55.492Z,12.472186350420875,mittel,8.572559233533125,0.9948206573297109,2024,12.47208612764874,0
B-810298,3dc602fd-76fa-4371-90f9-60e682762a3a,2023-01-16T08:22:55.492Z,2023-01-16T08:34:09.169Z,12.182620241188538,groß,9.69369174237336,0.8393062416222681,2024,11.227954404258604,0
B-916254,a598dfdb-3fc4-41b2-82b0-b7e9c5dfc62f,2023-01-16T08:39:09.169Z,2023-01-16T08:49:19.278Z,11.218276241814355,mittel,10.678726509706976,1.048515810089414,2024,10.16848991773288,0
B-917040,d0f9e939-f2b2-4200-833e-4acb5e607f29,2023-01-16T08:54:19.278Z,2023-01-16T09:06:49.231Z,7.815374470654842,groß,7.499191292058593,0.8709379980063748,2022,12.499218916419423,1
B-281869,c053ad5c-7800-48cf-9beb-2bd3fcb2c445,2023-01-16T09:11:49.231Z,2023-01-16T09:18:56.347Z,9.367183100610395,mittel,7.431742471122285,1.011029176886868,2023,7.118591970449832,0
B-454197,383480e0-ddcc-4255-b9d7-7ea49db6f8ae,2023-01-16T09:23:56.347Z,2023-01-16T09:35:34.232Z,12.426195399958367,groß,10.892405597024782,0.8,2024,11.631421996334575,0
B-778575,d9a4fd91-bf70-4567-85fe-77c278918a90,2023-01-16T09:40:34.232Z,2023-01-16T09:52:09.531Z,10.28343382727981,klein,7.860240041455797,1.1310710128393422,2024,11.588320280157312,1
B-705347,bd30c88f-eb8c-4744-a406-c707d2303254,2023-01-16T09:57:09.531Z,2023-01-16T10:06:25.795Z,14.63865907996339,groß,10.007055677143994,0.8949334580169587,2024,9.271058292765439,0
B-704528,91b9deb6-1102-43be-afbe-89e8bd6f9a8a,2023-01-16T10:11:25.795Z,2023-01-16T10:21:34.403Z,10.786635678788743,klein,7.70484255490144,1.151884828656196,2022,10.143468322688008,1
B-573075,5e279a41-4327-4af1-99d7-8abeaaa7766f,2023-01-16T10:26:34.403Z,2023-01-16T10:40:11.562Z,10.384098232980064,mittel,9.87016735489225,1.032976573479457,2024,13.619315060296483,0
B-684583,4c956237-c35a-4b87-b975-2327da5c59ed,2023-01-16T10:45:11.562Z,2023-01-16T10:57:39.247Z,9.381767071594997,mittel,7.231420575446694,1.0883255900163817,2022,12.461423498149925,0
B-870160,2fc993f6-b2e4-40a7-a071-29798329ec94,2023-01-16T11:02:39.247Z,2023-01-16T11:14:51.462Z,10.267081809564564,mittel,7.970281468276633,1.0519303034604408,2024,12.203576667414655,0
B-261788,c487f77f-ab78-4d38-a79a-1fd722938c3c,2023-01-16T11:19:51.462Z,2023-01-16T11:32:28.224Z,9.695060327238913,mittel,7.456210065516251,1.0046579168849872,2022,12.612695067864045,0
B-745034,c607a213-0491-4431-8069-605b33a5f72c,2023-01-16T11:37:28.224Z,2023-01-16T11:49:39.339Z,11.416217353377181,mittel,11.037110472274753,0.9744505414902136,2024,12.185255175897847,0
B-330049,7db5e1ca-a5af-4784-9f7c-c92b903712b5,2023-01-16T11:54:39.339Z,2023-01-16T12:09:08.482Z,11.913404633589169,mittel,11.156682622233397,0.8723225201972051,2024,14.485725125716629,0
B-225760,a598dfdb-3fc4-41b2-82b0-b7e9c5dfc62f,2023-01-16T12:14:08.482Z,2023-01-16T12:26:23.294Z,8.4280210789841,klein,8.961197096635415,1.1415807538763574,2022,12.246858363407297,0
B-881765,8043189a-0444-4dbd-b734-938440b16ac9,2023-01-16T12:31:23.294Z,2023-01-16T12:40:28.308Z,7.337534092884444,klein,5.710982063907505,1.1336993752091575,2022,9.083573772362499,1
B-721147,067dc0fa-c66a-4611-a5a0-b12b0ebd9bed,2023-01-16T12:45:28.308Z,2023-01-16T13:00:43.924Z,6.327589253793407,klein,5.357695891781821,1.1695183097197688,2022,15.26025992974882,0
B-871979,e1d10d14-cc9a-4af6-8161-38d9baea1236,2023-01-16T13:05:43.924Z,2023-01-16T13:18:28.365Z,11.015982653825088,mittel,7.296143573639279,0.9923047386512657,2024,12.740680534657692,1
B-227393,c3eaedf2-35d7-463f-8afc-f9dd5f6abf80,2023-01-16T13:23:28.365Z,2023-01-16T13:34:17.654Z,7.793266787652253,klein,7.711547856240077,1.1339807470281602,2022,10.821492538409865,1
B-579941,f3534af1-57e2-4c40-9ece-3973957185cf,2023-01-16T13:39:17.654Z,2023-01-16T13:48:47.246Z,5.694218814095034,mittel,5,0.911030053474639,2022,9.493196563409963,1
B-869307,151e1cb1-fb24-4ba6-b6de-1d409930fef6,2023-01-16T13:53:47.246Z,2023-01-16T14:06:34.756Z,10.777157209061928,mittel,8.838501331012171,0.9530016085424967,2024,12.79182844191609,1
B-472305,e4e2f9f0-0ad1-4b5e-a4b6-c3d7a9979fce,2023-01-16T14:11:34.756Z,2023-01-16T14:23:20.695Z,14.985999034865582,klein,10.891496700259623,1.173832552040028,2024,11.765655990051249,0
B-532629,cf931358-32fd-4a4f-b21b-77fef332563e,2023-01-16T14:28:20.695Z,2023-01-16T14:43:29.593Z,9.987858176920213,mittel,7.401419714797475,1.0857953815566348,2023,15.148293572064818,1
B-755891,eabe56e4-a35e-4395-8d2f-44ab107d0e76,2023-01-16T14:48:29.593Z,2023-01-16T14:59:48.084Z,11.676981548903283,groß,8.504322808072928,0.8451237308127189,2024,11.308185438666344,1
B-398736,3ae38ae5-96f7-4da2-b768-627a5726b085,2023-01-16T15:04:48.084Z,2023-01-16T15:15:07.598Z,10.16365871709513,klein,7.523051713000286,1.166390553678706,2024,10.325238420635067,1
B-599814,40fadd1b-cf79-4e3e-9466-1d9e1afccb94,2023-01-16T15:20:07.598Z,2023-01-16T15:33:55.094Z,9.802220693617715,mittel,7.302653851745193,1.0476239078476404,2022,13.791592436471857,0
B-670025,c551bec4-c9c1-4c4f-9dc2-4cbb0c0c65c6,2023-01-16T15:38:55.094Z,2023-01-16T15:52:46.128Z,11.838152965975537,mittel,8.922253577855352,0.9594553031899875,2022,13.850563785433662,1
B-291257,e3183486-6c68-442e-9465-d0764d715763,2023-01-16T15:57:46.128Z,2023-01-16T16:10:06.366Z,9.419450911622697,mittel,8.368894641078466,1.018340702164272,2023,12.33730273522039,1
B-980495,3cbcc5b8-02da-470a-b903-5fa805280e45,2023-01-16T16:15:06.366Z,2023-01-16T16:28:27.529Z,10.534784628143806,mittel,7.322964909452524,0.962975494683392,2024,13.352714095349818,1
